,Symbol,Sell Time,Buy Time,High at order,Low at order,Entry,Exit,Entry Price,Exit Price,Sell Price,Buy Price,Exit Type,Operation,StopLoss,P and L,net p&l,funds
253,ESCORTS,2022-03-28 13:15:00,2022-03-28 09:45:00,1718.0,1697.65,2022-03-28 09:45:00,2022-03-28 13:15:00,1718.0,1697.65,1697.65,1718.0,StopLoss,lower,1697.65,-20.34999999999991,-508.7499999999977,104895.02999999984
254,NAUKRI,2022-03-28 10:30:00,2022-03-28 09:45:00,4424.35,4375.0,2022-03-28 09:45:00,2022-03-28 10:30:00,4424.35,4375.0,4375.0,4424.35,StopLoss,lower,4375.0,-49.35000000000037,-493.5000000000037,104895.02999999984
255,BAJAJ-AUTO,2022-03-28 10:00:00,2022-03-28 15:00:00,3724.65,3711.0,2022-03-28 10:00:00,2022-03-28 15:00:00,3711.0,3692.25,3711.0,3692.25,DayEnd,upper,3724.65,18.75,712.5,104895.02999999984
256,SRF,2022-03-29 09:45:00,2022-03-29 15:00:00,2672.55,2643.0,2022-03-29 09:45:00,2022-03-29 15:00:00,2643.0,2625.05,2643.0,2625.05,DayEnd,upper,2672.55,17.949999999999818,305.1499999999969,104540.32999999984
257,BATAINDIA,2022-03-29 09:45:00,2022-03-29 15:00:00,1977.3,1956.45,2022-03-29 09:45:00,2022-03-29 15:00:00,1956.45,1955.85,1956.45,1955.85,DayEnd,upper,1977.3,0.6000000000001364,15.00000000000341,104540.32999999984
258,MGL,2022-03-29 09:45:00,2022-03-29 15:00:00,792.45,784.2,2022-03-29 09:45:00,2022-03-29 15:00:00,784.2,775.7,784.2,775.7,DayEnd,upper,792.45,8.5,535.5,104540.32999999984
259,INDUSTOWER,2022-03-29 15:00:00,2022-03-29 09:45:00,205.75,203.3,2022-03-29 09:45:00,2022-03-29 15:00:00,205.75,214.55,214.55,205.75,DayEnd,lower,203.3,8.800000000000011,1874.4000000000024,104540.32999999984
260,ESCORTS,2022-03-29 11:00:00,2022-03-29 09:45:00,1679.9,1665.55,2022-03-29 09:45:00,2022-03-29 11:00:00,1679.9,1665.55,1665.55,1679.9,StopLoss,lower,1665.55,-14.350000000000136,-516.6000000000049,104540.32999999984
261,RAMCOCEM,2022-03-30 09:45:00,2022-03-30 10:30:00,753.85,751.0,2022-03-30 09:45:00,2022-03-30 10:30:00,751.0,753.85,751.0,753.85,StopLoss,upper,753.85,-2.8500000000000227,-532.9500000000043,106753.77999999984
262,TECHM,2022-03-30 10:00:00,2022-03-30 09:45:00,1500.0,1492.45,2022-03-30 09:45:00,2022-03-30 10:00:00,1500.0,1492.45,1492.45,1500.0,StopLoss,lower,1492.45,-7.549999999999954,-528.4999999999967,106753.77999999984
263,BANDHANBNK,2022-03-30 10:00:00,2022-03-30 10:30:00,304.15,303.1,2022-03-30 10:00:00,2022-03-30 10:30:00,303.1,304.15,303.1,304.15,StopLoss,upper,304.15,-1.0499999999999543,-533.3999999999768,106753.77999999984
264,VEDL,2022-03-30 10:30:00,2022-03-30 10:00:00,400.8,398.9,2022-03-30 10:00:00,2022-03-30 10:30:00,400.8,398.9,398.9,400.8,StopLoss,lower,398.9,-1.9000000000000343,-532.0000000000097,106753.77999999984
265,NMDC,2022-03-30 10:45:00,2022-03-30 10:00:00,156.6,156.15,2022-03-30 10:00:00,2022-03-30 10:45:00,156.6,156.15,156.15,156.6,StopLoss,lower,156.15,-0.44999999999998863,-533.6999999999865,106753.77999999984
266,BAJFINANCE,2022-03-31 10:15:00,2022-03-31 15:00:00,7394.15,7352.2,2022-03-31 10:15:00,2022-03-31 15:00:00,7352.2,7269.9,7352.2,7269.9,DayEnd,upper,7394.15,82.3000000000002,987.6000000000024,104093.22999999986
267,TATACOMM,2022-03-31 10:15:00,2022-03-31 11:00:00,1217.0,1206.25,2022-03-31 10:15:00,2022-03-31 11:00:00,1206.25,1217.0,1206.25,1217.0,StopLoss,upper,1217.0,-10.75,-516.0,104093.22999999986
268,PAGEIND,2022-03-31 10:15:00,2022-03-31 11:15:00,43300.0,43178.0,2022-03-31 10:15:00,2022-03-31 11:15:00,43178.0,43300.0,43178.0,43300.0,StopLoss,upper,43300.0,-122.0,-488.0,104093.22999999986
269,AJANTPHARM,2022-03-31 12:30:00,2022-03-31 10:15:00,1211.77,1208.0,2022-03-31 10:15:00,2022-03-31 12:30:00,1211.77,1208.0,1208.0,1211.77,StopLoss,lower,1208.0,-3.7699999999999823,-520.2599999999976,104093.22999999986
270,NTPC,2022-04-01 09:45:00,2022-04-01 10:30:00,139.8,138.85,2022-04-01 09:45:00,2022-04-01 10:30:00,138.85,139.8,138.85,139.8,StopLoss,upper,139.8,-0.9500000000000172,-517.7500000000093,103556.56999999988
271,HEROMOTOCO,2022-04-01 15:00:00,2022-04-01 09:45:00,2230.0,2202.35,2022-04-01 09:45:00,2022-04-01 15:00:00,2230.0,2236.35,2236.35,2230.0,DayEnd,lower,2202.35,6.349999999999909,114.29999999999836,103556.56999999988
272,NAM-INDIA,2022-04-01 11:30:00,2022-04-01 09:45:00,345.75,341.6,2022-04-01 09:45:00,2022-04-01 11:30:00,345.75,341.6,341.6,345.75,StopLoss,lower,341.6,-4.149999999999976,-514.5999999999971,103556.56999999988
273,GUJGASLTD,2022-04-01 12:15:00,2022-04-01 09:45:00,499.5,495.5,2022-04-01 09:45:00,2022-04-01 12:15:00,499.5,495.5,495.5,499.5,StopLoss,lower,495.5,-4.0,-516.0,103556.56999999988
274,INFY,2022-04-04 12:30:00,2022-04-04 09:45:00,1885.4,1879.5,2022-04-04 09:45:00,2022-04-04 12:30:00,1885.4,1879.5,1879.5,1885.4,StopLoss,lower,1879.5,-5.900000000000091,-507.4000000000078,102122.51999999987
275,DHANI,2022-04-04 10:00:00,2022-04-04 15:00:00,69.4,68.4,2022-04-04 10:00:00,2022-04-04 15:00:00,68.4,67.8,68.4,67.8,DayEnd,upper,69.4,0.6000000000000085,306.0000000000043,102122.51999999987
276,HDFCAMC,2022-04-04 10:15:00,2022-04-04 15:00:00,2476.0,2432.35,2022-04-04 10:15:00,2022-04-04 15:00:00,2432.35,2362.6,2432.35,2362.6,DayEnd,upper,2476.0,69.75,767.25,102122.51999999987
277,HDFCLIFE,2022-04-04 10:15:00,2022-04-04 15:00:00,597.55,583.45,2022-04-04 10:15:00,2022-04-04 15:00:00,583.45,574.25,583.45,574.25,DayEnd,upper,597.55,9.200000000000044,331.2000000000016,102122.51999999987
278,HDFCBANK,2022-04-04 10:30:00,2022-04-04 15:00:00,1701.75,1674.0,2022-04-04 10:30:00,2022-04-04 15:00:00,1674.0,1656.6,1674.0,1656.6,DayEnd,upper,1701.75,17.40000000000009,313.20000000000164,102122.51999999987
279,EICHERMOT,2022-04-05 09:45:00,2022-04-05 10:15:00,2570.4,2544.4,2022-04-05 09:45:00,2022-04-05 10:15:00,2544.4,2570.4,2544.4,2570.4,StopLoss,upper,2570.4,-26.0,-494.0,103332.76999999987
280,IDEA,2022-04-05 09:45:00,2022-04-05 15:00:00,10.55,10.45,2022-04-05 09:45:00,2022-04-05 15:00:00,10.45,10.35,10.45,10.35,DayEnd,upper,10.55,0.09999999999999963,516.5999999999981,103332.76999999987
281,INDIAMART,2022-04-05 09:45:00,2022-04-05 15:00:00,5098.4,4984.4,2022-04-05 09:45:00,2022-04-05 15:00:00,4984.4,5054.0,4984.4,5054.0,DayEnd,upper,5098.4,-69.60000000000036,-278.40000000000146,103332.76999999987
282,GODREJIND,2022-04-05 10:00:00,2022-04-05 11:45:00,487.8,486.15,2022-04-05 10:00:00,2022-04-05 11:45:00,486.15,487.8,486.15,487.8,StopLoss,upper,487.8,-1.6500000000000343,-516.4500000000107,103332.76999999987
283,SBICARD,2022-04-05 10:15:00,2022-04-05 10:00:00,849.95,847.25,2022-04-05 10:00:00,2022-04-05 10:15:00,849.95,847.25,847.25,849.95,StopLoss,lower,847.25,-2.700000000000045,-515.7000000000086,103332.76999999987
284,TATASTEEL,2022-04-06 09:45:00,2022-04-06 11:30:00,136.88,136.04,2022-04-06 09:45:00,2022-04-06 11:30:00,136.04,136.88,136.04,136.88,StopLoss,upper,136.88,-0.8400000000000034,-509.88000000000204,102044.81999999985
285,TATAPOWER,2022-04-06 09:45:00,2022-04-06 11:00:00,285.75,282.1,2022-04-06 09:45:00,2022-04-06 11:00:00,282.1,285.75,282.1,285.75,StopLoss,upper,285.75,-3.649999999999977,-507.3499999999968,102044.81999999985
286,GODREJCP,2022-04-06 10:15:00,2022-04-06 09:45:00,763.8,758.1,2022-04-06 09:45:00,2022-04-06 10:15:00,763.8,758.1,758.1,763.8,StopLoss,lower,758.1,-5.699999999999932,-507.29999999999393,102044.81999999985
287,ATGL,2022-04-06 10:00:00,2022-04-06 15:00:00,2552.95,2527.0,2022-04-06 10:00:00,2022-04-06 15:00:00,2527.0,2506.5,2527.0,2506.5,DayEnd,upper,2552.95,20.5,389.5,102044.81999999985
288,YESBANK,2022-04-07 09:45:00,2022-04-07 12:15:00,15.9,15.3,2022-04-07 09:45:00,2022-04-07 12:15:00,15.3,15.9,15.3,15.9,StopLoss,upper,15.9,-0.5999999999999996,-503.9999999999997,100909.78999999985
289,COFORGE,2022-04-07 13:30:00,2022-04-07 09:45:00,4467.6,4395.8,2022-04-07 09:45:00,2022-04-07 13:30:00,4467.6,4395.8,4395.8,4467.6,StopLoss,lower,4395.8,-71.8000000000002,-502.6000000000014,100909.78999999985
290,WIPRO,2022-04-07 10:30:00,2022-04-07 09:45:00,589.0,585.45,2022-04-07 09:45:00,2022-04-07 10:30:00,589.0,585.45,585.45,589.0,StopLoss,lower,585.45,-3.5499999999999545,-504.09999999999354,100909.78999999985
291,UPL,2022-04-07 15:00:00,2022-04-07 09:45:00,799.65,792.0,2022-04-07 09:45:00,2022-04-07 15:00:00,799.65,801.25,801.25,799.65,DayEnd,lower,792.0,1.6000000000000227,104.00000000000148,100909.78999999985
292,ATGL,2022-04-07 10:00:00,2022-04-07 11:00:00,2592.0,2585.0,2022-04-07 10:00:00,2022-04-07 11:00:00,2585.0,2592.0,2585.0,2592.0,StopLoss,upper,2592.0,-7.0,-504.0,100909.78999999985
293,M_MFIN,2022-04-08 10:15:00,2022-04-08 15:00:00,175.45,172.55,2022-04-08 10:15:00,2022-04-08 15:00:00,172.55,174.9,172.55,174.9,DayEnd,upper,175.45,-2.3499999999999943,-399.49999999999903,98999.08999999985
294,TATAELXSI,2022-04-08 09:45:00,2022-04-08 15:00:00,9017.0,8868.0,2022-04-08 09:45:00,2022-04-08 15:00:00,8868.0,8770.1,8868.0,8770.1,DayEnd,upper,9017.0,97.89999999999964,293.6999999999989,98999.08999999985
295,POLYCAB,2022-04-08 10:00:00,2022-04-08 10:30:00,2709.0,2690.0,2022-04-08 10:00:00,2022-04-08 10:30:00,2690.0,2709.0,2690.0,2709.0,StopLoss,upper,2709.0,-19.0,-494.0,98999.08999999985
296,ESCORTS,2022-04-08 10:15:00,2022-04-08 09:45:00,1640.0,1624.0,2022-04-08 09:45:00,2022-04-08 10:15:00,1640.0,1624.0,1624.0,1640.0,StopLoss,lower,1624.0,-16.0,-480.0,98999.08999999985
297,PEL,2022-04-08 15:00:00,2022-04-08 09:45:00,2334.9,2312.05,2022-04-08 09:45:00,2022-04-08 15:00:00,2334.9,2339.0,2339.0,2334.9,DayEnd,lower,2312.05,4.099999999999909,86.09999999999809,98999.08999999985
298,HCLTECH,2022-04-11 10:45:00,2022-04-11 09:45:00,1148.8,1140.05,2022-04-11 09:45:00,2022-04-11 10:45:00,1148.8,1140.05,1140.05,1148.8,StopLoss,lower,1140.05,-8.75,-490.0,98005.38999999985
299,WIPRO,2022-04-11 11:15:00,2022-04-11 09:45:00,577.25,573.0,2022-04-11 09:45:00,2022-04-11 11:15:00,577.25,573.0,573.0,577.25,StopLoss,lower,573.0,-4.25,-488.75,98005.38999999985
300,HINDPETRO,2022-04-11 10:00:00,2022-04-11 15:00:00,306.5,304.0,2022-04-11 10:00:00,2022-04-11 15:00:00,304.0,302.35,304.0,302.35,DayEnd,upper,306.5,1.6499999999999773,323.39999999999554,98005.38999999985
301,ADANITRANS,2022-04-11 10:00:00,2022-04-11 13:00:00,2670.0,2662.9,2022-04-11 10:00:00,2022-04-11 13:00:00,2662.9,2670.0,2662.9,2670.0,StopLoss,upper,2670.0,-7.099999999999909,-489.8999999999937,98005.38999999985
302,LALPATHLAB,2022-04-11 10:45:00,2022-04-11 10:00:00,2763.0,2755.0,2022-04-11 10:00:00,2022-04-11 10:45:00,2763.0,2755.0,2755.0,2763.0,StopLoss,lower,2755.0,-8.0,-488.0,98005.38999999985
303,GODREJIND,2022-04-12 09:45:00,2022-04-12 15:00:00,504.5,501.05,2022-04-12 09:45:00,2022-04-12 15:00:00,501.05,499.9,501.05,499.9,DayEnd,upper,504.5,1.150000000000034,159.85000000000474,96372.13999999985
304,ADANIGREEN,2022-04-12 09:45:00,2022-04-12 15:00:00,2884.9,2825.1,2022-04-12 09:45:00,2022-04-12 15:00:00,2825.1,2808.8,2825.1,2808.8,DayEnd,upper,2884.9,16.299999999999727,130.39999999999782,96372.13999999985
305,ADANITRANS,2022-04-12 10:00:00,2022-04-12 15:00:00,2908.0,2866.7,2022-04-12 10:00:00,2022-04-12 15:00:00,2866.7,2747.0,2866.7,2747.0,DayEnd,upper,2908.0,119.6999999999998,1316.6999999999978,96372.13999999985
306,JSWENERGY,2022-04-12 10:15:00,2022-04-12 10:00:00,345.5,343.0,2022-04-12 10:00:00,2022-04-12 10:15:00,345.5,343.0,343.0,345.5,StopLoss,lower,343.0,-2.5,-480.0,96372.13999999985
307,INDIAMART,2022-04-12 15:00:00,2022-04-12 10:00:00,5002.55,4910.0,2022-04-12 10:00:00,2022-04-12 15:00:00,5002.55,5008.0,5008.0,5002.55,DayEnd,lower,4910.0,5.449999999999819,27.249999999999094,96372.13999999985
308,HINDZINC,2022-04-13 09:45:00,2022-04-13 14:00:00,353.85,351.05,2022-04-13 09:45:00,2022-04-13 14:00:00,351.05,353.85,351.05,353.85,StopLoss,upper,353.85,-2.800000000000012,-487.20000000000203,97526.33999999985
309,JSWSTEEL,2022-04-13 10:00:00,2022-04-13 15:00:00,775.0,769.4,2022-04-13 10:00:00,2022-04-13 15:00:00,769.4,766.2,769.4,766.2,DayEnd,upper,775.0,3.1999999999999313,278.399999999994,97526.33999999985
310,UPL,2022-04-13 10:00:00,2022-04-13 15:00:00,831.55,826.0,2022-04-13 10:00:00,2022-04-13 15:00:00,826.0,820.95,826.0,820.95,DayEnd,upper,831.55,5.0499999999999545,439.34999999999604,97526.33999999985
311,ISEC,2022-04-13 10:15:00,2022-04-13 15:00:00,646.05,640.85,2022-04-13 10:15:00,2022-04-13 15:00:00,640.85,636.45,640.85,636.45,DayEnd,upper,646.05,4.399999999999976,409.19999999999783,97526.33999999985
312,LALPATHLAB,2022-04-13 10:15:00,2022-04-13 15:00:00,2748.95,2715.0,2022-04-13 10:15:00,2022-04-13 15:00:00,2715.0,2690.5,2715.0,2690.5,DayEnd,upper,2748.95,24.5,343.0,97526.33999999985
313,DIVISLAB,2022-04-18 09:45:00,2022-04-18 15:00:00,4568.0,4528.45,2022-04-18 09:45:00,2022-04-18 15:00:00,4528.45,4519.05,4528.45,4519.05,DayEnd,upper,4568.0,9.399999999999636,112.79999999999563,98509.08999999984
314,HAVELLS,2022-04-18 09:45:00,2022-04-18 15:00:00,1294.85,1282.5,2022-04-18 09:45:00,2022-04-18 15:00:00,1282.5,1280.05,1282.5,1280.05,DayEnd,upper,1294.85,2.450000000000045,95.55000000000176,98509.08999999984
315,ONGC,2022-04-18 10:00:00,2022-04-18 15:00:00,177.55,176.9,2022-04-18 10:00:00,2022-04-18 15:00:00,176.9,176.3,176.9,176.3,DayEnd,upper,177.55,0.5999999999999943,454.1999999999957,98509.08999999984
316,OIL,2022-04-18 10:00:00,2022-04-18 15:00:00,240.0,237.7,2022-04-18 10:00:00,2022-04-18 15:00:00,237.7,236.05,237.7,236.05,DayEnd,upper,240.0,1.6499999999999773,353.09999999999513,98509.08999999984
317,NMDC,2022-04-19 09:45:00,2022-04-19 10:45:00,173.0,172.25,2022-04-19 09:45:00,2022-04-19 10:45:00,172.25,173.0,172.25,173.0,StopLoss,upper,173.0,-0.75,-497.25,99524.73999999983
318,GAIL,2022-04-19 09:45:00,2022-04-19 11:00:00,115.47,114.0,2022-04-19 09:45:00,2022-04-19 11:00:00,114.0,115.47,114.0,115.47,StopLoss,upper,115.47,-1.4699999999999989,-496.8599999999996,99524.73999999983
319,JINDALSTEL,2022-04-19 10:00:00,2022-04-19 15:00:00,569.8,566.2,2022-04-19 10:00:00,2022-04-19 15:00:00,566.2,558.4,566.2,558.4,DayEnd,upper,569.8,7.800000000000068,1076.4000000000094,99524.73999999983
320,ASTRAL,2022-04-20 10:00:00,2022-04-20 15:00:00,2176.0,2157.9,2022-04-20 10:00:00,2022-04-20 15:00:00,2157.9,2151.0,2157.9,2151.0,DayEnd,upper,2176.0,6.900000000000091,186.30000000000246,99607.02999999984
321,POWERGRID,2022-04-20 11:30:00,2022-04-20 10:00:00,226.0,224.2,2022-04-20 10:00:00,2022-04-20 11:30:00,226.0,224.2,224.2,226.0,StopLoss,lower,224.2,-1.8000000000000114,-496.80000000000314,99607.02999999984
322,LT,2022-04-20 10:30:00,2022-04-20 10:00:00,1685.05,1674.0,2022-04-20 10:00:00,2022-04-20 10:30:00,1685.05,1674.0,1674.0,1685.05,StopLoss,lower,1674.0,-11.049999999999956,-497.249999999998,99607.02999999984
323,TATASTEEL,2022-04-21 11:45:00,2022-04-21 09:45:00,130.38,128.96,2022-04-21 09:45:00,2022-04-21 11:45:00,130.38,128.96,128.96,130.38,StopLoss,lower,128.96,-1.4199999999999875,-492.7399999999957,98799.27999999984
324,NMDC,2022-04-21 15:00:00,2022-04-21 09:45:00,168.55,167.3,2022-04-21 09:45:00,2022-04-21 15:00:00,168.55,169.7,169.7,168.55,DayEnd,lower,167.3,1.1499999999999773,454.249999999991,98799.27999999984
325,HINDALCO,2022-04-21 15:00:00,2022-04-21 09:45:00,540.5,535.15,2022-04-21 09:45:00,2022-04-21 15:00:00,540.5,540.55,540.55,540.5,DayEnd,lower,535.15,0.049999999999954525,4.599999999995816,98799.27999999984
326,POLYCAB,2022-04-22 09:45:00,2022-04-22 10:45:00,2809.9,2791.0,2022-04-22 09:45:00,2022-04-22 10:45:00,2791.0,2809.9,2791.0,2809.9,StopLoss,upper,2809.9,-18.90000000000009,-491.40000000000236,98765.38999999982
327,LTIM,2022-04-22 09:45:00,2022-04-22 15:00:00,5194.0,5125.15,2022-04-22 09:45:00,2022-04-22 15:00:00,5125.15,5090.15,5125.15,5090.15,DayEnd,upper,5194.0,35.0,245.0,98765.38999999982
328,JSWENERGY,2022-04-22 09:45:00,2022-04-22 11:00:00,347.7,346.0,2022-04-22 09:45:00,2022-04-22 11:00:00,346.0,347.7,346.0,347.7,StopLoss,upper,347.7,-1.6999999999999886,-492.9999999999967,98765.38999999982
329,HCLTECH,2022-04-22 09:45:00,2022-04-22 15:00:00,1131.45,1118.8,2022-04-22 09:45:00,2022-04-22 15:00:00,1118.8,1101.85,1118.8,1101.85,DayEnd,upper,1131.45,16.950000000000045,661.0500000000018,98765.38999999982
330,ICICIGI,2022-04-22 13:45:00,2022-04-22 09:45:00,1339.75,1318.0,2022-04-22 09:45:00,2022-04-22 13:45:00,1339.75,1318.0,1318.0,1339.75,StopLoss,lower,1318.0,-21.75,-478.5,98765.38999999982
331,ACC,2022-04-25 09:45:00,2022-04-25 15:00:00,2314.55,2285.05,2022-04-25 09:45:00,2022-04-25 15:00:00,2285.05,2269.45,2285.05,2269.45,DayEnd,upper,2314.55,15.600000000000366,249.60000000000585,98208.53999999983
332,HEROMOTOCO,2022-04-25 10:00:00,2022-04-25 15:00:00,2326.8,2316.95,2022-04-25 10:00:00,2022-04-25 15:00:00,2316.95,2290.1,2316.95,2290.1,DayEnd,upper,2326.8,26.84999999999991,1315.6499999999955,98208.53999999983
333,CUMMINSIND,2022-04-25 10:45:00,2022-04-25 10:00:00,1014.9,1005.6,2022-04-25 10:00:00,2022-04-25 10:45:00,1014.9,1005.6,1005.6,1014.9,StopLoss,lower,1005.6,-9.299999999999956,-483.59999999999775,98208.53999999983
334,JUBLFOOD,2022-04-25 11:45:00,2022-04-25 10:00:00,550.8,542.55,2022-04-25 10:00:00,2022-04-25 11:45:00,550.8,542.55,542.55,550.8,StopLoss,lower,542.55,-8.25,-486.75,98208.53999999983
335,BPCL,2022-04-25 10:15:00,2022-04-25 10:00:00,378.5,375.25,2022-04-25 10:00:00,2022-04-25 10:15:00,378.5,375.25,375.25,378.5,StopLoss,lower,375.25,-3.25,-490.75,98208.53999999983
336,INDIAMART,2022-04-26 09:45:00,2022-04-26 15:00:00,5042.5,4980.2,2022-04-26 09:45:00,2022-04-26 15:00:00,4980.2,4980.0,4980.2,4980.0,DayEnd,upper,5042.5,0.1999999999998181,1.3999999999987267,98312.68999999984
337,TVSMOTOR,2022-04-26 10:00:00,2022-04-26 10:30:00,672.95,665.8,2022-04-26 10:00:00,2022-04-26 10:30:00,665.8,672.95,665.8,672.95,StopLoss,upper,672.95,-7.150000000000091,-486.2000000000062,98312.68999999984
338,TRENT,2022-04-26 10:00:00,2022-04-26 13:30:00,1280.25,1276.8,2022-04-26 10:00:00,2022-04-26 13:30:00,1276.8,1280.25,1276.8,1280.25,StopLoss,upper,1280.25,-3.450000000000045,-489.9000000000064,98312.68999999984
339,PEL,2022-04-26 10:00:00,2022-04-26 10:30:00,2214.0,2202.0,2022-04-26 10:00:00,2022-04-26 10:30:00,2202.0,2214.0,2202.0,2214.0,StopLoss,upper,2214.0,-12.0,-480.0,98312.68999999984
340,NTPC,2022-04-27 09:45:00,2022-04-27 15:00:00,158.25,157.3,2022-04-27 09:45:00,2022-04-27 15:00:00,157.3,156.45,157.3,156.45,DayEnd,upper,158.25,0.8500000000000227,432.6500000000116,96857.98999999983
341,ADANIGREEN,2022-04-27 15:00:00,2022-04-27 09:45:00,2885.95,2853.0,2022-04-27 09:45:00,2022-04-27 15:00:00,2885.95,2853.0,2853.0,2885.95,StopLoss,lower,2853.0,-32.94999999999982,-461.29999999999745,96857.98999999983
342,ATGL,2022-04-27 15:00:00,2022-04-27 09:45:00,2509.0,2465.0,2022-04-27 09:45:00,2022-04-27 15:00:00,2509.0,2517.4,2517.4,2509.0,DayEnd,lower,2465.0,8.400000000000091,92.400000000001,96857.98999999983
343,KOTAKBANK,2022-04-27 10:00:00,2022-04-27 15:00:00,1750.15,1743.75,2022-04-27 10:00:00,2022-04-27 15:00:00,1743.75,1740.0,1743.75,1740.0,DayEnd,upper,1750.15,3.75,281.25,96857.98999999983
344,RELIANCE,2022-04-27 10:00:00,2022-04-27 15:00:00,2822.95,2811.0,2022-04-27 10:00:00,2022-04-27 15:00:00,2811.0,2788.95,2811.0,2788.95,DayEnd,upper,2822.95,22.050000000000185,882.0000000000074,96857.98999999983
345,ATGL,2022-04-28 09:45:00,2022-04-28 15:00:00,2612.0,2580.0,2022-04-28 09:45:00,2022-04-28 15:00:00,2580.0,2562.35,2580.0,2562.35,DayEnd,upper,2612.0,17.65000000000009,264.75000000000136,98084.98999999986
346,SYNGENE,2022-04-28 15:00:00,2022-04-28 09:45:00,605.95,597.3,2022-04-28 09:45:00,2022-04-28 15:00:00,605.95,623.8,623.8,605.95,DayEnd,lower,597.3,17.84999999999991,999.5999999999949,98084.98999999986
347,ICICIGI,2022-04-28 10:00:00,2022-04-28 11:15:00,1351.9,1347.1,2022-04-28 10:00:00,2022-04-28 11:15:00,1347.1,1351.9,1347.1,1351.9,StopLoss,upper,1351.9,-4.800000000000182,-489.60000000001855,98084.98999999986
348,DEEPAKNTR,2022-04-28 10:00:00,2022-04-28 15:00:00,2326.65,2312.3,2022-04-28 10:00:00,2022-04-28 15:00:00,2312.3,2286.0,2312.3,2286.0,DayEnd,upper,2326.65,26.300000000000185,894.2000000000063,98084.98999999986
349,ASIANPAINT,2022-04-28 10:15:00,2022-04-28 11:15:00,3224.0,3212.0,2022-04-28 10:15:00,2022-04-28 11:15:00,3212.0,3224.0,3212.0,3224.0,StopLoss,upper,3224.0,-12.0,-480.0,98084.98999999986
350,DRREDDY,2022-04-29 09:45:00,2022-04-29 10:30:00,4200.0,4183.1,2022-04-29 09:45:00,2022-04-29 10:30:00,4183.1,4200.0,4183.1,4200.0,StopLoss,upper,4200.0,-16.899999999999636,-490.09999999998945,99273.93999999984
351,SUNPHARMA,2022-04-29 09:45:00,2022-04-29 15:00:00,950.9,941.0,2022-04-29 09:45:00,2022-04-29 15:00:00,941.0,932.55,941.0,932.55,DayEnd,upper,950.9,8.450000000000045,422.5000000000023,99273.93999999984
352,INDIAMART,2022-04-29 10:15:00,2022-04-29 09:45:00,4799.95,4721.15,2022-04-29 09:45:00,2022-04-29 10:15:00,4799.95,4721.15,4721.15,4799.95,StopLoss,lower,4721.15,-78.8000000000002,-472.8000000000012,99273.93999999984
353,ICICIGI,2022-04-29 10:00:00,2022-04-29 09:45:00,1309.7,1300.05,2022-04-29 09:45:00,2022-04-29 10:00:00,1309.7,1300.05,1300.05,1309.7,StopLoss,lower,1300.05,-9.650000000000091,-492.15000000000464,99273.93999999984
354,ESCORTS,2022-04-29 10:00:00,2022-04-29 10:30:00,1647.0,1635.0,2022-04-29 10:00:00,2022-04-29 10:30:00,1635.0,1647.0,1635.0,1647.0,StopLoss,upper,1647.0,-12.0,-492.0,99273.93999999984
355,GUJGASLTD,2022-05-02 09:45:00,2022-05-02 12:00:00,494.9,490.9,2022-05-02 09:45:00,2022-05-02 12:00:00,490.9,494.9,490.9,494.9,StopLoss,upper,494.9,-4.0,-488.0,97749.38999999985
356,INDUSINDBK,2022-05-02 09:45:00,2022-05-02 13:15:00,1019.0,1012.15,2022-05-02 09:45:00,2022-05-02 13:15:00,1012.15,1019.0,1012.15,1019.0,StopLoss,upper,1019.0,-6.850000000000023,-486.3500000000016,97749.38999999985
357,L_TFH,2022-05-02 10:45:00,2022-05-02 09:45:00,87.3,84.95,2022-05-02 09:45:00,2022-05-02 10:45:00,87.3,84.95,84.95,87.3,StopLoss,lower,84.95,-2.3499999999999943,-486.4499999999988,97749.38999999985
358,ASHOKLEY,2022-05-02 15:00:00,2022-05-02 09:45:00,124.7,123.7,2022-05-02 09:45:00,2022-05-02 15:00:00,124.7,126.2,126.2,124.7,DayEnd,lower,123.7,1.5,732.0,97749.38999999985
359,L_TFH,2022-05-04 09:45:00,2022-05-04 15:00:00,86.2,85.2,2022-05-04 09:45:00,2022-05-04 15:00:00,85.2,81.0,85.2,81.0,DayEnd,upper,86.2,4.200000000000003,2037.0000000000014,97020.58999999985
360,INDHOTEL,2022-05-04 09:45:00,2022-05-04 15:00:00,268.2,266.25,2022-05-04 09:45:00,2022-05-04 15:00:00,266.25,255.9,266.25,255.9,DayEnd,upper,268.2,10.349999999999994,2566.7999999999984,97020.58999999985
361,JSWENERGY,2022-05-04 09:45:00,2022-05-04 15:00:00,317.7,313.9,2022-05-04 09:45:00,2022-05-04 15:00:00,313.9,309.05,313.9,309.05,DayEnd,upper,317.7,4.849999999999966,615.9499999999957,97020.58999999985
362,TITAN,2022-05-04 10:00:00,2022-05-04 09:45:00,2340.45,2322.0,2022-05-04 09:45:00,2022-05-04 10:00:00,2340.45,2322.0,2322.0,2340.45,StopLoss,lower,2322.0,-18.449999999999818,-479.69999999999527,97020.58999999985
363,DEEPAKNTR,2022-05-04 10:00:00,2022-05-04 15:00:00,2355.0,2345.0,2022-05-04 10:00:00,2022-05-04 15:00:00,2345.0,2285.0,2345.0,2285.0,DayEnd,upper,2355.0,60.0,2880.0,97020.58999999985
